cpu,ram,disk,network,cpu_ram_usage,disk_network_load,cpu_ram_ratio,cpu_network_ratio,needs_scaling
-0.18055332999850968,0.4270777925122091,2.169804670330423,0.8964618466702219,2256,111,1.0212763784518344,3.428568979593586,1
-0.18055332999850968,0.3262147393869852,1.897283314325885,0.0930240014337818,2160,104,1.0666664296296822,4.363632396697821,1
0.03501019156529192,0.3262147393869852,1.1478495853134065,-0.9782264588814717,2340,89,1.1555552987654891,7.428560816341691,1
0.14279195234719272,0.3262147393869852,0.6028068733043311,-1.2460390739602851,2430,80,1.1999997333333925,8.999985000025001,1
0.19668283273814313,0.477509319074821,1.2159799243145408,-0.7104138438026584,2640,91,1.1458330946181052,6.874991406260743,1
0.46613723469289514,0.6288038987626569,0.5346765343031967,-0.9782264588814717,3060,80,1.1764703575548319,8.571416326548105,1
0.46613723469289514,0.0740571065739255,-1.236712279726298,0.0930240014337818,2400,58,1.4999996250000935,5.454540495872276,0
0.7355916366476472,0.7296669518878808,0.39841585630092796,1.699899691906662,3445,88,1.2264148629405918,3.823527162631081,1
1.0589369189933495,1.2339822175140003,1.079719246312272,0.6286492315914085,4473,94,1.126983948097786,5.4615342603582615,1
1.1128277993842999,0.7800984784504927,-0.759799906718357,0.0930240014337818,3888,65,1.3333330864197988,6.545448595046732,1
1.3283913209481015,0.9818245847009405,-0.6235392287160881,0.8964618466702219,4408,70,1.3103446016647238,5.428567551023178,1
1.1128277993842999,0.8305300050131047,-0.35101787271155055,-0.44260122872384494,3960,69,1.3090906710744235,7.999991111120988,1
1.2745004405571512,1.0322561112635524,-0.6235392287160881,-0.44260122872384494,4425,65,1.2711862252226735,8.333324074084363,1
0.8972642778204983,0.6288038987626569,-0.6235392287160881,-0.17478861364503157,3468,66,1.3333330718954761,6.7999932000068,0
0.41224635430194473,0.7296669518878808,1.2841102633156753,-0.44260122872384494,3127,93,1.113207337130691,6.5555482716130316,1
0.6817007562566967,1.0322561112635524,1.761022636323616,-1.5138516890390985,3776,96,1.0847455788566815,12.799974400051202,1
0.6817007562566967,0.37664626594959716,-0.6916695677172225,-0.17478861364503157,2944,65,1.3913040453686858,6.3999936000064,0
0.843373397429548,0.527940845637433,-0.41914821171268496,-0.17478861364503157,3283,69,1.3673466597251713,6.6999933000067005,0
1.2745004405571512,0.9313930581383285,-0.07849651670701291,-0.17478861364503157,4275,74,1.3157892428439923,7.4999925000075,1
0.843373397429548,0.6288038987626569,-0.07849651670701291,-0.44260122872384494,3417,73,1.3137252326028954,7.444436172848697,0
0.8972642778204983,1.3348452706392242,1.761022636323616,-1.2460390739602851,4420,97,1.0461536852071254,11.333314444475926,1
0.9511551582114487,1.1835506909513882,1.2841102633156753,-1.2460390739602851,4278,90,1.1129030463059602,11.499980833365278,1
1.2206095601662008,1.385276797201836,1.0115889073111377,0.3608366165125952,4884,92,1.1212119513315224,6.16666152778206,1
1.3283913209481015,0.7800984784504927,-0.8960605847206258,0.0930240014337818,4104,63,1.4074071467764542,6.909084628104884,1
1.1667186797752502,0.8305300050131047,-0.6235392287160881,-0.9782264588814717,4015,63,1.327272485950457,10.428556530633529,1
0.7894825170385975,0.7296669518878808,0.19402483929752473,-0.7104138438026584,3498,76,1.2452827839089087,8.24998968751289,0
0.6278098758657463,0.8305300050131047,0.7390675513066,-0.7104138438026584,3465,84,1.1454543371901205,7.874990156262305,1
0.25057371312909354,0.8809615315757165,1.9654136533270194,1.9677123069854754,3136,112,0.9999998214286032,3.1111093827170095,1
0.6817007562566967,0.8809615315757165,1.0115889073111377,-0.9782264588814717,3584,87,1.1428569387755465,9.142844081651312,1
0.8972642778204983,1.0826876378261643,1.079719246312272,-0.9782264588814717,4080,88,1.1333331444444759,9.71427183675452,1
-0.3961168515623113,0.02362558001131355,1.1478495853134065,-0.7104138438026584,1716,90,1.128204838921836,5.499993125008594,1
-0.3422259711713609,0.0740571065739255,1.1478495853134065,-0.9782264588814717,1800,89,1.1249997187500702,6.428562244911079,1
0.25057371312909354,0.1749201596991494,-0.28288753371041614,-0.44260122872384494,2352,70,1.3333330158730914,6.222215308649657,0
0.843373397429548,0.22535168626176133,-0.8960605847206258,0.6286492315914085,2881,65,1.5581391725257736,5.153842189352162,0
0.573918995474796,0.5783723722000449,0.05776416129525591,-0.17478861364503157,3100,76,1.2399997520000494,6.1999938000062,0
0.6278098758657463,0.0740571065739255,-0.41914821171268496,-0.44260122872384494,2520,68,1.5749996062500984,6.999992222230865,0
0.7894825170385975,-0.026805946551298393,-2.122406686741045,0.0930240014337818,2508,45,1.736841648199566,5.999994545459504,0
0.41224635430194473,0.22535168626176133,-0.28288753371041614,0.3608366165125952,2537,73,1.3720927041644873,4.916662569447859,0
0.41224635430194473,0.5783723722000449,1.1478495853134065,-0.7104138438026584,2950,90,1.179999764000047,7.374990781261523,1
1.2206095601662008,1.1331191643887764,0.12589450029639032,0.8964618466702219,4514,81,1.213114555227122,5.285710510206779,1
0.7355916366476472,0.8305300050131047,0.8753282293088688,-0.17478861364503157,3575,88,1.1818179669421878,6.4999935000065,1
0.8972642778204983,0.6792354253252688,0.05776416129525591,-0.44260122872384494,3536,75,1.307692056213066,7.5555471605031554,0
0.5200281150838455,-0.07723747311391034,-1.441103296729701,0.8964618466702219,2257,58,1.6486482030680532,4.3571397449001825,0
0.41224635430194473,-0.22853205280174618,-1.9861460087387763,-0.44260122872384494,2006,45,1.7352936072665859,6.5555482716130316,0
0.3583554739109943,0.02362558001131355,-1.236712279726298,-1.2460390739602851,2262,53,1.4871791058515111,9.666650555582407,0
0.6278098758657463,0.5783723722000449,0.12589450029639032,-0.7104138438026584,3150,75,1.2599997480000502,7.874990156262305,0
0.46613723469289514,0.8809615315757165,1.6247619583213473,-0.7104138438026584,3360,97,1.071428380102075,7.499990625011719,1
0.14279195234719272,0.477509319074821,0.9434585683100032,-0.17478861364503157,2592,89,1.1249997656250488,5.3999946000054,1
0.41224635430194473,0.8809615315757165,1.8291529753247506,-0.17478861364503157,3304,102,1.053571240433707,5.8999941000059,1
0.41224635430194473,0.12448863313653744,-0.010366177705878499,0.8964618466702219,2419,79,1.4390240392624294,4.214282704083783,0
0.25057371312909354,-0.1276689996765223,-1.441103296729701,-0.17478861364503157,2016,54,1.55555512345691,5.5999944000056,0
0.6817007562566967,-0.22853205280174618,-1.7136246527342387,0.6286492315914085,2176,53,1.8823523875434152,4.923073136097588,0
0.19668283273814313,-0.7832788449904775,-2.122406686741045,0.6286492315914085,1265,47,2.3913033081289967,4.230765976333864,0
0.843373397429548,0.02362558001131355,-1.7136246527342387,1.4320870768278486,2613,56,1.7179482774491595,4.1874973828141355,1
1.0050460386023992,0.6792354253252688,-0.759799906718357,0.0930240014337818,3640,65,1.3461535872781563,6.363630578517656,0
1.3283913209481015,0.9818245847009405,-0.41914821171268496,1.4320870768278486,4408,75,1.3103446016647238,4.749997031251856,1
1.2745004405571512,1.2339822175140003,0.39841585630092796,1.4320870768278486,4725,87,1.1904760015117457,4.687497070314331,1
1.2745004405571512,1.1835506909513882,0.26215517829865914,0.6286492315914085,4650,82,1.2096772242456089,5.769226331364361,1
0.6817007562566967,0.9313930581383285,1.0115889073111377,-0.7104138438026584,3648,88,1.1228068205602069,7.999990000012501,1
1.1667186797752502,1.0826876378261643,0.05776416129525591,1.1642744617490353,4380,81,1.2166664638889226,4.866663422224385,1
0.6278098758657463,0.8305300050131047,1.3522406023168096,0.8964618466702219,3465,99,1.1454543371901205,4.499996785716582,1
-0.6655712535170633,-1.5901832699922687,-2.463058381746717,-0.17478861364503157,273,39,5.571420612256269,3.8999961000039,0
-0.2883350907804105,-0.9345734246783134,-1.441103296729701,0.6286492315914085,920,57,2.2999988500005752,3.538458816570141,0
0.03501019156529192,0.3262147393869852,1.0115889073111377,0.3608366165125952,2340,92,1.1555552987654891,4.333329722225232,1
-0.3961168515623113,-0.1276689996765223,0.05776416129525591,1.4320870768278486,1584,82,1.2222218827161435,2.749998281251074,1
-0.5577894927351625,-0.8841418981157014,-1.1004516017240291,1.1642744617490353,861,64,1.9523800226761796,2.733331511112326,0
-0.6655712535170633,-0.379826632489582,0.6028068733043311,-0.44260122872384494,1209,83,1.2580641103019,4.333328518523868,1
-0.6655712535170633,-0.1276689996765223,1.2841102633156753,-0.7104138438026584,1404,92,1.0833330324074908,4.874993906257617,1
-0.7194621339080137,-0.379826632489582,0.5346765343031967,1.699899691906662,1178,90,1.2258060561915949,2.2352928027689396,1
-0.8811347750808649,-0.22853205280174618,2.0335439923281537,1.699899691906662,1190,112,1.0294114619378052,2.058822318339813,1
-0.2883350907804105,0.1749201596991494,2.0335439923281537,-0.7104138438026584,1932,103,1.0952378344671823,5.749992812508984,1
-0.07277156921660888,-0.3293951059269701,-0.28288753371041614,1.699899691906662,1600,78,1.5624995117189024,2.941174740485447,1
0.14279195234719272,-0.5311212121774178,-1.7817549917353732,-0.44260122872384494,1512,48,1.9285707397961644,5.999993333340741,0
0.19668283273814313,-0.22853205280174618,-1.5092336357308356,0.3608366165125952,1870,55,1.6176465830451225,4.583329513892072,0
0.41224635430194473,0.02362558001131355,-0.759799906718357,0.0930240014337818,2301,65,1.5128201249179165,5.363631487607739,0
0.41224635430194473,-0.7832788449904775,-2.5311887207478514,0.3608366165125952,1357,40,2.5652162759929236,4.916662569447859,0
-0.018880688825658482,-0.7832788449904775,-1.3048426187274322,-0.17478861364503157,1173,56,2.2173903402650694,5.0999949000051,0
0.25057371312909354,0.4270777925122091,0.33028551729979355,0.6286492315914085,2632,83,1.1914891081938066,4.307688994085389,0
0.03501019156529192,0.1749201596991494,0.19402483929752473,-0.44260122872384494,2184,77,1.2380949433107278,5.777771358031825,0
-0.2883350907804105,-0.22853205280174618,0.05776416129525591,0.0930240014337818,1564,77,1.3529407785468297,4.1818143801687455,0
-0.2883350907804105,0.1749201596991494,1.6928922973224818,0.8964618466702219,1932,104,1.0952378344671823,3.2857119387771867,1
0.25057371312909354,0.527940845637433,0.39841585630092796,-0.17478861364503157,2744,81,1.1428569096210388,5.5999944000056,1
0.19668283273814313,0.02362558001131355,-0.41914821171268496,1.1642744617490353,2145,74,1.410256048652295,3.666664222223852,0
-0.3422259711713609,-0.5815527387400298,-1.1004516017240291,1.4320870768278486,1215,65,1.6666660493829446,2.8124982421885987,1
-0.3961168515623113,-0.7328473184278657,-1.1004516017240291,1.4320870768278486,1056,65,1.8333325694447629,2.749998281251074,1
-0.2883350907804105,-0.6319842653026417,-1.3048426187274322,0.0930240014337818,1196,57,1.7692300887576582,4.1818143801687455,0
-0.07277156921660888,-0.2789635793643581,-0.8279302457194914,-1.2460390739602851,1650,59,1.5151510560148314,8.333319444467593,0
-0.018880688825658482,-0.07723747311391034,-0.8960605847206258,0.3608366165125952,1887,64,1.378378005843782,4.249996458336285,0
0.08890107195624232,-0.17810052623913422,-0.9641909237217602,0.8964618466702219,1855,65,1.5142852816327765,3.7857115816345845,0
-0.018880688825658482,-0.026805946551298393,-0.07849651670701291,-0.44260122872384494,1938,73,1.342104909972392,5.666660370377366,0
-0.07277156921660888,0.0740571065739255,0.46654619530206237,-0.44260122872384494,2000,81,1.249999687500078,5.5555493827229085,1
-1.6356071005541706,-1.1362995309287611,0.05776416129525591,-1.2460390739602851,336,72,1.3124991796880128,3.499994166676389,0
-1.0428074162537162,-0.9850049512409254,0.12589450029639032,0.8964618466702219,608,81,1.6842096398896633,2.2857126530623906,0
-1.312261818208468,-1.237162584053985,-0.35101787271155055,-0.17478861364503157,378,70,1.9285700510213921,2.6999973000027,0
-0.7194621339080137,-0.3293951059269701,0.6709372123054655,0.0930240014337818,1216,86,1.187499628906366,3.454542314052442,1
-1.2044800574265673,-1.3884571637418208,-0.6235392287160881,0.3608366165125952,319,68,2.6363612396716003,2.416664652779456,0
-1.851170622117972,-1.9936354824931641,-1.1685819407251634,-0.17478861364503157,-17,58,-17.000170001700017,1.6999983000017,0
-1.2583709378175176,-1.338025637179209,-1.1685819407251634,0.0930240014337818,336,59,2.3333313888905094,2.5454522314070624,0
-0.9889165358627657,-0.9345734246783134,-0.48727855071381937,-0.44260122872384494,660,67,1.6499991750004126,3.6666625925971195,0
-0.7733530142989641,-0.9850049512409254,-0.6235392287160881,-0.17478861364503157,703,66,1.9473673961224232,3.6999963000037,0
-0.6116803731261129,-0.5311212121774178,0.26215517829865914,-0.9782264588814717,1120,76,1.4285709183675293,5.714277551032071,0
-0.2344442103894601,-0.22853205280174618,-0.010366177705878499,0.3608366165125952,1598,77,1.3823525346021956,3.9166634027804976,0
-0.9350256554718153,-1.338025637179209,-1.5773639747319699,1.699899691906662,408,59,2.8333309722241897,1.9999988235301038,1
-1.0428074162537162,-1.5901832699922687,-1.3729729577285668,0.0930240014337818,224,56,4.571422040825656,2.9090882644652143,0
-0.8811347750808649,-0.3293951059269701,1.0115889073111377,-0.7104138438026584,1120,88,1.0937496582032318,4.374994531256836,1
-0.9350256554718153,-0.43025815905219394,1.3522406023168096,0.8964618466702219,1020,99,1.1333329555556815,2.42856969387879,1
-0.8272438946899144,-1.237162584053985,-1.6454943137331044,-0.44260122872384494,504,50,2.57142673469519,3.999995555560494,0
-0.6116803731261129,-0.5815527387400298,0.05776416129525591,0.8964618466702219,1080,80,1.4814809327848397,2.8571408163279886,0
-1.3661526985994186,-1.9432039559305523,-2.054276347739911,3.038962767300729,0,57,2600000.0,1.1818176446283433,1
-1.312261818208468,-2.044067009055776,-2.394928042745583,1.4320870768278486,-54,46,-13.500067500337503,1.6874989453131592,1
-1.2583709378175176,-1.287594110616597,0.12589450029639032,-1.7816643041179119,364,71,2.1538444970426944,6.9999825000437506,0
-0.8811347750808649,-0.4806896856148059,0.8753282293088688,-0.9782264588814717,1015,85,1.2068961355530567,4.999992857153061,1
-1.150589177035617,-1.6910463231174926,-1.8498853307365075,1.9677123069854754,150,56,5.9999880000240005,1.6666657407412553,1
-1.3661526985994186,-1.9432039559305523,-1.8498853307365075,1.1642744617490353,0,53,2600000.0,1.7333321777785482,0
-1.2583709378175176,-1.1867310574913732,-0.41914821171268496,-0.7104138438026584,420,67,1.8666654222230519,3.499995625005469,0
-0.6655712535170633,-0.8337103715530895,-0.35101787271155055,-0.44260122872384494,858,69,1.7727264669425151,4.333328518523868,0
-0.2344442103894601,0.3262147393869852,1.4203709413179442,-0.44260122872384494,2115,95,1.0444442123457305,5.222216419759534,1
-0.5577894927351625,-0.026805946551298393,1.556631619320213,-1.5138516890390985,1558,93,1.0789470844876092,8.1999836000328,1
-0.8811347750808649,-0.43025815905219394,0.8753282293088688,0.6286492315914085,1050,91,1.1666662777779073,2.6923056213033685,1
-0.9350256554718153,-1.3884571637418208,-1.7136246527342387,-0.44260122872384494,374,49,3.09090628099429,3.7777735802515777,0
-0.7194621339080137,-0.5815527387400298,-0.41914821171268496,0.6286492315914085,1026,72,1.4074068861455977,2.9230746745579426,0
-0.3961168515623113,-0.7328473184278657,-0.9641909237217602,0.3608366165125952,1056,63,1.8333325694447629,3.6666636111136577,0
-1.6356071005541706,-1.8423409028053284,-1.1685819407251634,0.3608366165125952,42,60,10.499947500262499,1.749998541667882,0
-1.6356071005541706,-1.287594110616597,0.12589450029639032,1.9677123069854754,273,85,1.615383372782021,1.1666660185188786,1
-2.012843263290823,-1.8927724293679404,-0.6235392287160881,0.6286492315914085,14,69,13.999860001399986,1.0769222485213472,0
-1.3661526985994186,-1.0858680043661493,-0.07849651670701291,-0.44260122872384494,442,73,1.5294108650524323,2.8888856790159125,0
-1.58171622016322,-1.0354364778035372,0.05776416129525591,1.1642744617490353,396,81,1.222221543210254,1.4666656888895409,0
-2.066734143681774,-1.9936354824931641,-0.8279302457194914,0.3608366165125952,-13,65,-13.000130001300013,1.083332430556308,0
-1.5278253397722696,-1.0858680043661493,0.6028068733043311,0.0930240014337818,391,85,1.3529403806233056,2.0909071900843728,1
-1.6356071005541706,-0.9345734246783134,1.6928922973224818,0.8964618466702219,420,104,1.0499994750002626,1.499998928572194,1
-1.689497980945121,-1.237162584053985,1.4203709413179442,1.1642744617490353,280,101,1.4285704081639943,1.3333324444450372,1
-1.58171622016322,-1.1867310574913732,0.7390675513066,0.0930240014337818,330,87,1.4666656888895409,1.9999981818198347,1
-1.689497980945121,-1.338025637179209,0.26215517829865914,0.3608366165125952,240,81,1.6666652777789353,1.6666652777789353,0
-1.5278253397722696,-1.0858680043661493,0.8071978903077344,-1.5138516890390985,391,82,1.3529403806233056,4.5999908000184,1
-1.958952382899873,-2.195361588743612,-0.6916695677172225,1.699899691906662,-75,72,-3.0000060000119997,0.882352422145634,1
-1.851170622117972,-1.3884571637418208,0.5346765343031967,-0.17478861364503157,187,83,1.545453140497145,1.6999983000017,1
-2.2822976652455753,-1.4893202168670447,0.39841585630092796,2.7711501522219155,81,92,0.9999988888901234,0.4285712244898931,1
-2.3361885456365257,-2.4979507481192837,-1.441103296729701,2.503337537143102,-88,64,-0.727273388430353,0.3999998000001,1
-1.851170622117972,-1.6406147965548805,-0.14662685570814732,-0.7104138438026584,102,71,2.8333286111189815,2.1249973437533205,0
-1.5278253397722696,-1.1362995309287611,0.05776416129525591,-1.5138516890390985,368,71,1.4374991015630616,4.5999908000184,0
-1.689497980945121,-1.237162584053985,0.39841585630092796,0.8964618466702219,280,85,1.4285704081639943,1.4285704081639943,1
-2.066734143681774,-2.245793115306224,-1.3729729577285668,2.2355249220642888,-78,64,-2.1666702777837963,0.6842101662051757,1
-1.7433888613360713,-1.1362995309287611,0.33028551729979355,0.0930240014337818,304,81,1.187499257812964,1.727271157026221,0
-0.9350256554718153,-0.4806896856148059,1.3522406023168096,-1.5138516890390985,986,90,1.1724133888229693,6.7999864000272,1
-1.7433888613360713,-1.8423409028053284,-0.9641909237217602,1.1642744617490353,38,66,9.499952500237498,1.2666658222227851,0
-2.1745159044636746,-2.144930062181,-0.35101787271155055,-0.44260122872384494,-44,69,-2.7500068750171875,1.2222208641990397,0
-1.420043578990369,-1.3884571637418208,-0.14662685570814732,0.0930240014337818,275,74,2.2727252066134485,2.2727252066134485,0
-1.689497980945121,-1.5397517434296568,-0.010366177705878499,-0.44260122872384494,160,74,2.4999968750039065,2.2222197530891634,0
-1.6356071005541706,-2.044067009055776,-1.6454943137331044,-0.7104138438026584,-42,49,-10.500052500262502,2.624996718754102,0
-1.58171622016322,-1.8927724293679404,-1.5092336357308356,-0.44260122872384494,22,52,21.999780002199977,2.4444417283980795,0
-1.2583709378175176,-1.5397517434296568,-1.5092336357308356,0.8964618466702219,224,57,3.499995625005469,1.9999985714295918,0
-0.8272438946899144,-1.1867310574913732,-1.3729729577285668,0.6286492315914085,540,58,2.3999984000010666,2.769228639054893,0
-1.150589177035617,-0.9345734246783134,0.46654619530206237,-0.17478861364503157,600,82,1.499999250000375,2.9999970000030003,1
-0.3961168515623113,0.12448863313653744,2.0335439923281537,-0.7104138438026584,1804,103,1.073170469958422,5.499993125008594,1
-0.9350256554718153,-1.287594110616597,-1.236712279726298,3.038962767300729,442,69,2.6153826035518435,1.545453842975526,1
-1.851170622117972,-1.6910463231174926,-0.41914821171268496,-0.44260122872384494,85,68,3.3999932000136,1.8888867901257889,0
-1.958952382899873,-1.7919093762427165,-0.48727855071381937,1.4320870768278486,45,74,4.999983333388888,0.9374994140628662,1
-2.2822976652455753,-2.3466561684314478,-1.1004516017240291,0.8964618466702219,-72,63,-1.1250014062517577,0.6428566836737974,0
-1.420043578990369,-1.237162584053985,-0.010366177705878499,0.8964618466702219,350,79,1.7857130102049927,1.7857130102049927,0
-1.6356071005541706,-1.7919093762427165,-1.1004516017240291,0.3608366165125952,63,61,6.999976666744444,1.749998541667882,0
-1.4739344593813193,-1.6406147965548805,-1.1004516017240291,-0.17478861364503157,144,59,3.999993333344445,2.3999976000024,0
-0.8272438946899144,-0.5311212121774178,0.46654619530206237,-0.44260122872384494,1008,81,1.2857138265307761,3.999995555560494,1
-1.420043578990369,-1.6910463231174926,-0.6235392287160881,0.0930240014337818,125,67,4.99999000002,2.2727252066134485,0
-1.689497980945121,-1.438888690304433,0.12589450029639032,-0.44260122872384494,200,76,1.9999980000020001,2.2222197530891634,0
